datetime,count,year,month,day,hour,weekday,is_weekend,is_working_hour,season,is_holiday
2012-01-21 22:00:00,288,2012,1,21,22,5,1,0,4,0
2012-01-21 23:00:00,298,2012,1,21,23,5,1,0,4,0
2012-01-22 00:00:00,66,2012,1,22,0,6,1,0,4,0
2012-01-22 01:00:00,76,2012,1,22,1,6,1,0,4,0
2012-01-22 02:00:00,88,2012,1,22,2,6,1,0,4,0
2012-01-22 03:00:00,99,2012,1,22,3,6,1,0,4,0
2012-01-22 04:00:00,112,2012,1,22,4,6,1,0,4,0
2012-01-22 05:00:00,120,2012,1,22,5,6,1,0,4,0
2012-01-22 06:00:00,128,2012,1,22,6,6,1,0,4,0
2012-01-22 07:00:00,141,2012,1,22,7,6,1,0,4,0
2012-01-22 08:00:00,152,2012,1,22,8,6,1,0,4,0
2012-01-22 09:00:00,171,2012,1,22,9,6,1,1,4,0
2012-01-22 10:00:00,186,2012,1,22,10,6,1,1,4,0
2012-01-22 11:00:00,191,2012,1,22,11,6,1,1,4,0
2012-01-22 12:00:00,201,2012,1,22,12,6,1,1,4,0
2012-01-22 13:00:00,217,2012,1,22,13,6,1,1,4,0
2012-01-22 14:00:00,221,2012,1,22,14,6,1,1,4,0
2012-01-22 15:00:00,238,2012,1,22,15,6,1,1,4,0
2012-01-22 16:00:00,240,2012,1,22,16,6,1,1,4,0
2012-01-22 17:00:00,258,2012,1,22,17,6,1,1,4,1
2012-01-22 18:00:00,260,2012,1,22,18,6,1,1,4,0
2012-01-22 19:00:00,264,2012,1,22,19,6,1,0,4,0
2012-01-22 20:00:00,274,2012,1,22,20,6,1,0,4,0
2012-01-22 21:00:00,276,2012,1,22,21,6,1,0,4,0
2012-01-22 22:00:00,290,2012,1,22,22,6,1,0,4,0
2012-01-22 23:00:00,300,2012,1,22,23,6,1,0,4,1
2012-01-23 00:00:00,45,2012,1,23,0,0,0,0,4,0
2012-01-23 01:00:00,61,2012,1,23,1,0,0,0,4,0
2012-01-23 02:00:00,72,2012,1,23,2,0,0,0,4,0
2012-01-23 03:00:00,76,2012,1,23,3,0,0,0,4,0
2012-01-23 04:00:00,92,2012,1,23,4,0,0,0,4,0
2012-01-23 05:00:00,103,2012,1,23,5,0,0,0,4,0
2012-01-23 06:00:00,110,2012,1,23,6,0,0,0,4,1
2012-01-23 07:00:00,119,2012,1,23,7,0,0,0,4,0
2012-01-23 08:00:00,133,2012,1,23,8,0,0,0,4,0
2012-01-23 09:00:00,158,2012,1,23,9,0,0,1,4,0
2012-01-23 10:00:00,160,2012,1,23,10,0,0,1,4,0
2012-01-23 11:00:00,172,2012,1,23,11,0,0,1,4,0
2012-01-23 12:00:00,188,2012,1,23,12,0,0,1,4,0
2012-01-23 13:00:00,191,2012,1,23,13,0,0,1,4,0
2012-01-23 14:00:00,203,2012,1,23,14,0,0,1,4,0
2012-01-23 15:00:00,213,2012,1,23,15,0,0,1,4,0
2012-01-23 16:00:00,221,2012,1,23,16,0,0,1,4,0
2012-01-23 17:00:00,232,2012,1,23,17,0,0,1,4,0
2012-01-23 18:00:00,242,2012,1,23,18,0,0,1,4,0
2012-01-23 19:00:00,235,2012,1,23,19,0,0,0,4,0
2012-01-23 20:00:00,250,2012,1,23,20,0,0,0,4,0
2012-01-23 21:00:00,262,2012,1,23,21,0,0,0,4,0
2012-01-23 22:00:00,267,2012,1,23,22,0,0,0,4,0
2012-01-23 23:00:00,279,2012,1,23,23,0,0,0,4,0
2012-01-24 00:00:00,45,2012,1,24,0,1,0,0,4,0
2012-01-24 01:00:00,64,2012,1,24,1,1,0,0,4,0
2012-01-24 02:00:00,71,2012,1,24,2,1,0,0,4,0
2012-01-24 03:00:00,84,2012,1,24,3,1,0,0,4,0
2012-01-24 04:00:00,85,2012,1,24,4,1,0,0,4,0
2012-01-24 05:00:00,103,2012,1,24,5,1,0,0,4,0
2012-01-24 06:00:00,112,2012,1,24,6,1,0,0,4,0
2012-01-24 07:00:00,121,2012,1,24,7,1,0,0,4,0
2012-01-24 08:00:00,134,2012,1,24,8,1,0,0,4,0
2012-01-24 09:00:00,156,2012,1,24,9,1,0,1,4,0
2012-01-24 10:00:00,164,2012,1,24,10,1,0,1,4,0
2012-01-24 11:00:00,174,2012,1,24,11,1,0,1,4,0
2012-01-24 12:00:00,184,2012,1,24,12,1,0,1,4,0
2012-01-24 13:00:00,190,2012,1,24,13,1,0,1,4,0
2012-01-24 14:00:00,207,2012,1,24,14,1,0,1,4,0
2012-01-24 15:00:00,210,2012,1,24,15,1,0,1,4,0
2012-01-24 16:00:00,223,2012,1,24,16,1,0,1,4,0
2012-01-24 17:00:00,238,2012,1,24,17,1,0,1,4,1
2012-01-24 18:00:00,248,2012,1,24,18,1,0,1,4,0
2012-01-24 19:00:00,239,2012,1,24,19,1,0,0,4,0
2012-01-24 20:00:00,248,2012,1,24,20,1,0,0,4,0
2012-01-24 21:00:00,257,2012,1,24,21,1,0,0,4,0
2012-01-24 22:00:00,267,2012,1,24,22,1,0,0,4,0
2012-01-24 23:00:00,279,2012,1,24,23,1,0,0,4,0
2012-01-25 00:00:00,54,2012,1,25,0,2,0,0,4,0
2012-01-25 01:00:00,55,2012,1,25,1,2,0,0,4,0
2012-01-25 02:00:00,69,2012,1,25,2,2,0,0,4,0
2012-01-25 03:00:00,80,2012,1,25,3,2,0,0,4,0
2012-01-25 04:00:00,91,2012,1,25,4,2,0,0,4,0
2012-01-25 05:00:00,103,2012,1,25,5,2,0,0,4,0
2012-01-25 06:00:00,107,2012,1,25,6,2,0,0,4,0
2012-01-25 07:00:00,116,2012,1,25,7,2,0,0,4,0
2012-01-25 08:00:00,127,2012,1,25,8,2,0,0,4,0
2012-01-25 09:00:00,158,2012,1,25,9,2,0,1,4,1
2012-01-25 10:00:00,166,2012,1,25,10,2,0,1,4,0
2012-01-25 11:00:00,178,2012,1,25,11,2,0,1,4,0
2012-01-25 12:00:00,181,2012,1,25,12,2,0,1,4,0
2012-01-25 13:00:00,194,2012,1,25,13,2,0,1,4,0
2012-01-25 14:00:00,203,2012,1,25,14,2,0,1,4,0
2012-01-25 15:00:00,211,2012,1,25,15,2,0,1,4,0
2012-01-25 16:00:00,228,2012,1,25,16,2,0,1,4,0
2012-01-25 17:00:00,238,2012,1,25,17,2,0,1,4,0
2012-01-25 18:00:00,245,2012,1,25,18,2,0,1,4,0
2012-01-25 19:00:00,240,2012,1,25,19,2,0,0,4,0
2012-01-25 20:00:00,252,2012,1,25,20,2,0,0,4,0
2012-01-25 21:00:00,260,2012,1,25,21,2,0,0,4,1
2012-01-25 22:00:00,265,2012,1,25,22,2,0,0,4,0
2012-01-25 23:00:00,278,2012,1,25,23,2,0,0,4,0
2012-01-26 00:00:00,51,2012,1,26,0,3,0,0,4,0
2012-01-26 01:00:00,56,2012,1,26,1,3,0,0,4,0
2012-01-26 02:00:00,73,2012,1,26,2,3,0,0,4,0
2012-01-26 03:00:00,82,2012,1,26,3,3,0,0,4,0
2012-01-26 04:00:00,92,2012,1,26,4,3,0,0,4,0
2012-01-26 05:00:00,101,2012,1,26,5,3,0,0,4,0
2012-01-26 06:00:00,108,2012,1,26,6,3,0,0,4,0
2012-01-26 07:00:00,116,2012,1,26,7,3,0,0,4,0
2012-01-26 08:00:00,127,2012,1,26,8,3,0,0,4,0
2012-01-26 09:00:00,155,2012,1,26,9,3,0,1,4,0
2012-01-26 10:00:00,164,2012,1,26,10,3,0,1,4,0
2012-01-26 11:00:00,177,2012,1,26,11,3,0,1,4,0
2012-01-26 12:00:00,185,2012,1,26,12,3,0,1,4,0
2012-01-26 13:00:00,195,2012,1,26,13,3,0,1,4,0
2012-01-26 14:00:00,200,2012,1,26,14,3,0,1,4,0
2012-01-26 15:00:00,213,2012,1,26,15,3,0,1,4,0
2012-01-26 16:00:00,224,2012,1,26,16,3,0,1,4,0
2012-01-26 17:00:00,232,2012,1,26,17,3,0,1,4,0
2012-01-26 18:00:00,248,2012,1,26,18,3,0,1,4,0
2012-01-26 19:00:00,235,2012,1,26,19,3,0,0,4,0
2012-01-26 20:00:00,250,2012,1,26,20,3,0,0,4,0
2012-01-26 21:00:00,260,2012,1,26,21,3,0,0,4,0
2012-01-26 22:00:00,274,2012,1,26,22,3,0,0,4,0
2012-01-26 23:00:00,279,2012,1,26,23,3,0,0,4,0
2012-01-27 00:00:00,49,2012,1,27,0,4,0,0,4,0
2012-01-27 01:00:00,64,2012,1,27,1,4,0,0,4,0
2012-01-27 02:00:00,69,2012,1,27,2,4,0,0,4,0
2012-01-27 03:00:00,80,2012,1,27,3,4,0,0,4,1
2012-01-27 04:00:00,92,2012,1,27,4,4,0,0,4,1
2012-01-27 05:00:00,96,2012,1,27,5,4,0,0,4,0
2012-01-27 06:00:00,110,2012,1,27,6,4,0,0,4,0
2012-01-27 07:00:00,115,2012,1,27,7,4,0,0,4,0
2012-01-27 08:00:00,128,2012,1,27,8,4,0,0,4,0
2012-01-27 09:00:00,159,2012,1,27,9,4,0,1,4,0
2012-01-27 10:00:00,162,2012,1,27,10,4,0,1,4,0
2012-01-27 11:00:00,178,2012,1,27,11,4,0,1,4,1
2012-01-27 12:00:00,182,2012,1,27,12,4,0,1,4,0
2012-01-27 13:00:00,195,2012,1,27,13,4,0,1,4,0
2012-01-27 14:00:00,200,2012,1,27,14,4,0,1,4,0
2012-01-27 15:00:00,215,2012,1,27,15,4,0,1,4,0
2012-01-27 16:00:00,223,2012,1,27,16,4,0,1,4,1
2012-01-27 17:00:00,237,2012,1,27,17,4,0,1,4,0
2012-01-27 18:00:00,248,2012,1,27,18,4,0,1,4,0
2012-01-27 19:00:00,238,2012,1,27,19,4,0,0,4,0
2012-01-27 20:00:00,254,2012,1,27,20,4,0,0,4,0
2012-01-27 21:00:00,264,2012,1,27,21,4,0,0,4,0
2012-01-27 22:00:00,270,2012,1,27,22,4,0,0,4,0
2012-01-27 23:00:00,275,2012,1,27,23,4,0,0,4,0
2012-01-28 00:00:00,68,2012,1,28,0,5,1,0,4,0
2012-01-28 01:00:00,81,2012,1,28,1,5,1,0,4,0
2012-01-28 02:00:00,85,2012,1,28,2,5,1,0,4,0
2012-01-28 03:00:00,102,2012,1,28,3,5,1,0,4,0
2012-01-28 04:00:00,114,2012,1,28,4,5,1,0,4,0
2012-01-28 05:00:00,120,2012,1,28,5,5,1,0,4,0
2012-01-28 06:00:00,129,2012,1,28,6,5,1,0,4,0
2012-01-28 07:00:00,144,2012,1,28,7,5,1,0,4,0
2012-01-28 08:00:00,153,2012,1,28,8,5,1,0,4,0
2012-01-28 09:00:00,171,2012,1,28,9,5,1,1,4,0
2012-01-28 10:00:00,184,2012,1,28,10,5,1,1,4,0
2012-01-28 11:00:00,195,2012,1,28,11,5,1,1,4,0
2012-01-28 12:00:00,206,2012,1,28,12,5,1,1,4,0
2012-01-28 13:00:00,214,2012,1,28,13,5,1,1,4,0
2012-01-28 14:00:00,228,2012,1,28,14,5,1,1,4,0
2012-01-28 15:00:00,230,2012,1,28,15,5,1,1,4,0
2012-01-28 16:00:00,246,2012,1,28,16,5,1,1,4,1
2012-01-28 17:00:00,259,2012,1,28,17,5,1,1,4,0
2012-01-28 18:00:00,266,2012,1,28,18,5,1,1,4,0
2012-01-28 19:00:00,258,2012,1,28,19,5,1,0,4,0
2012-01-28 20:00:00,273,2012,1,28,20,5,1,0,4,0
2012-01-28 21:00:00,279,2012,1,28,21,5,1,0,4,0
2012-01-28 22:00:00,288,2012,1,28,22,5,1,0,4,0
2012-01-28 23:00:00,301,2012,1,28,23,5,1,0,4,1
2012-01-29 00:00:00,68,2012,1,29,0,6,1,0,4,1
2012-01-29 01:00:00,77,2012,1,29,1,6,1,0,4,0
2012-01-29 02:00:00,93,2012,1,29,2,6,1,0,4,0
2012-01-29 03:00:00,102,2012,1,29,3,6,1,0,4,0
2012-01-29 04:00:00,105,2012,1,29,4,6,1,0,4,1
2012-01-29 05:00:00,121,2012,1,29,5,6,1,0,4,1
2012-01-29 06:00:00,133,2012,1,29,6,6,1,0,4,0
2012-01-29 07:00:00,142,2012,1,29,7,6,1,0,4,0
2012-01-29 08:00:00,152,2012,1,29,8,6,1,0,4,0
2012-01-29 09:00:00,175,2012,1,29,9,6,1,1,4,0
2012-01-29 10:00:00,183,2012,1,29,10,6,1,1,4,0
2012-01-29 11:00:00,197,2012,1,29,11,6,1,1,4,0
2012-01-29 12:00:00,202,2012,1,29,12,6,1,1,4,0
2012-01-29 13:00:00,218,2012,1,29,13,6,1,1,4,0
2012-01-29 14:00:00,221,2012,1,29,14,6,1,1,4,0
2012-01-29 15:00:00,231,2012,1,29,15,6,1,1,4,1
2012-01-29 16:00:00,246,2012,1,29,16,6,1,1,4,0
2012-01-29 17:00:00,259,2012,1,29,17,6,1,1,4,0
2012-01-29 18:00:00,263,2012,1,29,18,6,1,1,4,0
2012-01-29 19:00:00,264,2012,1,29,19,6,1,0,4,0
2012-01-29 20:00:00,272,2012,1,29,20,6,1,0,4,0
2012-01-29 21:00:00,283,2012,1,29,21,6,1,0,4,0
2012-01-29 22:00:00,291,2012,1,29,22,6,1,0,4,0
2012-01-29 23:00:00,299,2012,1,29,23,6,1,0,4,0
2012-01-30 00:00:00,52,2012,1,30,0,0,0,0,4,0
2012-01-30 01:00:00,58,2012,1,30,1,0,0,0,4,0
2012-01-30 02:00:00,66,2012,1,30,2,0,0,0,4,0
2012-01-30 03:00:00,80,2012,1,30,3,0,0,0,4,0
2012-01-30 04:00:00,93,2012,1,30,4,0,0,0,4,0
2012-01-30 05:00:00,95,2012,1,30,5,0,0,0,4,0
2012-01-30 06:00:00,114,2012,1,30,6,0,0,0,4,0
2012-01-30 07:00:00,121,2012,1,30,7,0,0,0,4,0
2012-01-30 08:00:00,134,2012,1,30,8,0,0,0,4,0
2012-01-30 09:00:00,158,2012,1,30,9,0,0,1,4,0
2012-01-30 10:00:00,169,2012,1,30,10,0,0,1,4,0
2012-01-30 11:00:00,178,2012,1,30,11,0,0,1,4,0
2012-01-30 12:00:00,189,2012,1,30,12,0,0,1,4,0
2012-01-30 13:00:00,192,2012,1,30,13,0,0,1,4,1
2012-01-30 14:00:00,204,2012,1,30,14,0,0,1,4,0
2012-01-30 15:00:00,217,2012,1,30,15,0,0,1,4,0
2012-01-30 16:00:00,227,2012,1,30,16,0,0,1,4,0
2012-01-30 17:00:00,233,2012,1,30,17,0,0,1,4,0
2012-01-30 18:00:00,240,2012,1,30,18,0,0,1,4,0
2012-01-30 19:00:00,235,2012,1,30,19,0,0,0,4,0
2012-01-30 20:00:00,248,2012,1,30,20,0,0,0,4,1
2012-01-30 21:00:00,260,2012,1,30,21,0,0,0,4,0
2012-01-30 22:00:00,272,2012,1,30,22,0,0,0,4,0
2012-01-30 23:00:00,280,2012,1,30,23,0,0,0,4,0
2012-01-31 00:00:00,53,2012,1,31,0,1,0,0,4,0
2012-01-31 01:00:00,63,2012,1,31,1,1,0,0,4,0
2012-01-31 02:00:00,66,2012,1,31,2,1,0,0,4,0
2012-01-31 03:00:00,84,2012,1,31,3,1,0,0,4,0
2012-01-31 04:00:00,85,2012,1,31,4,1,0,0,4,0
2012-01-31 05:00:00,96,2012,1,31,5,1,0,0,4,0
2012-01-31 06:00:00,109,2012,1,31,6,1,0,0,4,0
2012-01-31 07:00:00,118,2012,1,31,7,1,0,0,4,0
2012-01-31 08:00:00,128,2012,1,31,8,1,0,0,4,0
2012-01-31 09:00:00,158,2012,1,31,9,1,0,1,4,0
2012-01-31 10:00:00,167,2012,1,31,10,1,0,1,4,0
2012-01-31 11:00:00,175,2012,1,31,11,1,0,1,4,0
2012-01-31 12:00:00,180,2012,1,31,12,1,0,1,4,0
2012-01-31 13:00:00,191,2012,1,31,13,1,0,1,4,0
2012-01-31 14:00:00,205,2012,1,31,14,1,0,1,4,0
2012-01-31 15:00:00,211,2012,1,31,15,1,0,1,4,1
2012-01-31 16:00:00,229,2012,1,31,16,1,0,1,4,0
2012-01-31 17:00:00,234,2012,1,31,17,1,0,1,4,0
2012-01-31 18:00:00,244,2012,1,31,18,1,0,1,4,0
2012-01-31 19:00:00,240,2012,1,31,19,1,0,0,4,1
2012-01-31 20:00:00,250,2012,1,31,20,1,0,0,4,0
2012-01-31 21:00:00,260,2012,1,31,21,1,0,0,4,0
2012-01-31 22:00:00,266,2012,1,31,22,1,0,0,4,0
2012-01-31 23:00:00,284,2012,1,31,23,1,0,0,4,0
2012-02-20 00:00:00,52,2012,2,20,0,0,0,0,4,0
2012-02-20 01:00:00,65,2012,2,20,1,0,0,0,4,1
2012-02-20 02:00:00,77,2012,2,20,2,0,0,0,4,0
2012-02-20 03:00:00,80,2012,2,20,3,0,0,0,4,0
2012-02-20 05:00:00,100,2012,2,20,5,0,0,0,4,1
2012-02-20 06:00:00,111,2012,2,20,6,0,0,0,4,0
2012-02-20 07:00:00,125,2012,2,20,7,0,0,0,4,0
2012-02-20 08:00:00,138,2012,2,20,8,0,0,0,4,0
2012-02-20 09:00:00,158,2012,2,20,9,0,0,1,4,0
2012-02-20 10:00:00,167,2012,2,20,10,0,0,1,4,0
2012-02-20 11:00:00,182,2012,2,20,11,0,0,1,4,0
2012-02-20 12:00:00,194,2012,2,20,12,0,0,1,4,0
2012-02-20 13:00:00,203,2012,2,20,13,0,0,1,4,0
2012-02-20 14:00:00,209,2012,2,20,14,0,0,1,4,0
2012-02-20 15:00:00,223,2012,2,20,15,0,0,1,4,0
2012-02-20 16:00:00,226,2012,2,20,16,0,0,1,4,1
2012-02-20 17:00:00,237,2012,2,20,17,0,0,1,4,0
2012-02-20 18:00:00,251,2012,2,20,18,0,0,1,4,1
2012-02-20 19:00:00,246,2012,2,20,19,0,0,0,4,0
2012-02-20 20:00:00,255,2012,2,20,20,0,0,0,4,0
2012-02-20 21:00:00,265,2012,2,20,21,0,0,0,4,0
2012-02-20 22:00:00,271,2012,2,20,22,0,0,0,4,0
2012-02-20 23:00:00,289,2012,2,20,23,0,0,0,4,0
2012-02-21 00:00:00,55,2012,2,21,0,1,0,0,4,0
2012-02-21 01:00:00,63,2012,2,21,1,1,0,0,4,0
2012-02-21 02:00:00,72,2012,2,21,2,1,0,0,4,0
2012-02-21 04:00:00,91,2012,2,21,4,1,0,0,4,0
2012-02-21 05:00:00,100,2012,2,21,5,1,0,0,4,0
2012-02-21 06:00:00,114,2012,2,21,6,1,0,0,4,0
2012-02-21 07:00:00,121,2012,2,21,7,1,0,0,4,0
2012-02-21 08:00:00,131,2012,2,21,8,1,0,0,4,0
2012-02-21 09:00:00,161,2012,2,21,9,1,0,1,4,0
2012-02-21 10:00:00,172,2012,2,21,10,1,0,1,4,0
2012-02-21 11:00:00,184,2012,2,21,11,1,0,1,4,0
2012-02-21 12:00:00,192,2012,2,21,12,1,0,1,4,0
2012-02-21 13:00:00,198,2012,2,21,13,1,0,1,4,0
2012-02-21 14:00:00,205,2012,2,21,14,1,0,1,4,0
2012-02-21 15:00:00,221,2012,2,21,15,1,0,1,4,0
2012-02-21 16:00:00,225,2012,2,21,16,1,0,1,4,0
2012-02-21 17:00:00,238,2012,2,21,17,1,0,1,4,0
2012-02-21 18:00:00,252,2012,2,21,18,1,0,1,4,0
2012-02-21 19:00:00,241,2012,2,21,19,1,0,0,4,0
2012-02-21 20:00:00,255,2012,2,21,20,1,0,0,4,0
2012-02-21 21:00:00,265,2012,2,21,21,1,0,0,4,0
2012-02-21 22:00:00,278,2012,2,21,22,1,0,0,4,0
2012-02-21 23:00:00,284,2012,2,21,23,1,0,0,4,0
2012-02-22 00:00:00,59,2012,2,22,0,2,0,0,4,0
2012-02-22 01:00:00,63,2012,2,22,1,2,0,0,4,0
2012-02-22 02:00:00,74,2012,2,22,2,2,0,0,4,0
2012-02-22 03:00:00,89,2012,2,22,3,2,0,0,4,0
2012-02-22 04:00:00,94,2012,2,22,4,2,0,0,4,0
2012-02-22 05:00:00,107,2012,2,22,5,2,0,0,4,0
2012-02-22 06:00:00,119,2012,2,22,6,2,0,0,4,0
2012-02-22 07:00:00,127,2012,2,22,7,2,0,0,4,0
2012-02-22 08:00:00,131,2012,2,22,8,2,0,0,4,0
2012-02-22 09:00:00,161,2012,2,22,9,2,0,1,4,0
2012-02-22 10:00:00,172,2012,2,22,10,2,0,1,4,0
2012-02-22 11:00:00,180,2012,2,22,11,2,0,1,4,0
2012-02-22 12:00:00,189,2012,2,22,12,2,0,1,4,0
2012-02-22 13:00:00,203,2012,2,22,13,2,0,1,4,0
2012-02-22 14:00:00,207,2012,2,22,14,2,0,1,4,0
2012-02-22 15:00:00,224,2012,2,22,15,2,0,1,4,0
2012-02-22 16:00:00,228,2012,2,22,16,2,0,1,4,1
2012-02-22 17:00:00,243,2012,2,22,17,2,0,1,4,0
2012-02-22 18:00:00,250,2012,2,22,18,2,0,1,4,0
2012-02-22 19:00:00,247,2012,2,22,19,2,0,0,4,0
2012-02-22 20:00:00,256,2012,2,22,20,2,0,0,4,0
2012-02-22 21:00:00,261,2012,2,22,21,2,0,0,4,0
2012-02-22 22:00:00,272,2012,2,22,22,2,0,0,4,0
2012-02-22 23:00:00,280,2012,2,22,23,2,0,0,4,0
2012-02-23 00:00:00,58,2012,2,23,0,3,0,0,4,0
2012-02-23 01:00:00,66,2012,2,23,1,3,0,0,4,0
2012-02-23 02:00:00,70,2012,2,23,2,3,0,0,4,0
2012-02-23 03:00:00,82,2012,2,23,3,3,0,0,4,0
2012-02-23 04:00:00,93,2012,2,23,4,3,0,0,4,0
2012-02-23 05:00:00,103,2012,2,23,5,3,0,0,4,0
2012-02-23 06:00:00,114,2012,2,23,6,3,0,0,4,0
2012-02-23 07:00:00,122,2012,2,23,7,3,0,0,4,0
2012-02-23 08:00:00,132,2012,2,23,8,3,0,0,4,0
2012-02-23 09:00:00,155,2012,2,23,9,3,0,1,4,1
2012-02-23 10:00:00,171,2012,2,23,10,3,0,1,4,0
2012-02-23 11:00:00,184,2012,2,23,11,3,0,1,4,0
2012-02-23 12:00:00,185,2012,2,23,12,3,0,1,4,0
2012-02-23 13:00:00,196,2012,2,23,13,3,0,1,4,0
2012-02-23 14:00:00,208,2012,2,23,14,3,0,1,4,0
2012-02-23 15:00:00,218,2012,2,23,15,3,0,1,4,0
2012-02-23 16:00:00,229,2012,2,23,16,3,0,1,4,0
2012-02-23 17:00:00,236,2012,2,23,17,3,0,1,4,0
2012-02-23 18:00:00,248,2012,2,23,18,3,0,1,4,0
2012-02-23 19:00:00,240,2012,2,23,19,3,0,0,4,0
2012-02-23 20:00:00,251,2012,2,23,20,3,0,0,4,0
2012-02-23 21:00:00,260,2012,2,23,21,3,0,0,4,0
2012-02-23 22:00:00,279,2012,2,23,22,3,0,0,4,0
2012-02-23 23:00:00,289,2012,2,23,23,3,0,0,4,0
2012-02-24 00:00:00,53,2012,2,24,0,4,0,0,4,0
2012-02-24 01:00:00,63,2012,2,24,1,4,0,0,4,0
2012-02-24 02:00:00,76,2012,2,24,2,4,0,0,4,0
2012-02-24 03:00:00,89,2012,2,24,3,4,0,0,4,1
2012-02-24 04:00:00,98,2012,2,24,4,4,0,0,4,1
2012-02-24 05:00:00,108,2012,2,24,5,4,0,0,4,0
2012-02-24 06:00:00,114,2012,2,24,6,4,0,0,4,0
2012-02-24 07:00:00,129,2012,2,24,7,4,0,0,4,0
2012-02-24 08:00:00,130,2012,2,24,8,4,0,0,4,0
2012-02-24 09:00:00,155,2012,2,24,9,4,0,1,4,0
2012-02-24 10:00:00,170,2012,2,24,10,4,0,1,4,0
2012-02-24 11:00:00,176,2012,2,24,11,4,0,1,4,0
2012-02-24 12:00:00,192,2012,2,24,12,4,0,1,4,0
2012-02-24 13:00:00,203,2012,2,24,13,4,0,1,4,0
2012-02-24 14:00:00,208,2012,2,24,14,4,0,1,4,0
2012-02-24 15:00:00,219,2012,2,24,15,4,0,1,4,0
2012-02-24 16:00:00,232,2012,2,24,16,4,0,1,4,0
2012-02-24 17:00:00,237,2012,2,24,17,4,0,1,4,0
2012-02-24 18:00:00,249,2012,2,24,18,4,0,1,4,0
2012-02-24 19:00:00,242,2012,2,24,19,4,0,0,4,0
2012-02-24 20:00:00,259,2012,2,24,20,4,0,0,4,0
2012-02-24 21:00:00,262,2012,2,24,21,4,0,0,4,0
2012-02-24 22:00:00,272,2012,2,24,22,4,0,0,4,0
2012-02-24 23:00:00,286,2012,2,24,23,4,0,0,4,0
2012-02-25 00:00:00,76,2012,2,25,0,5,1,0,4,0
2012-02-25 01:00:00,86,2012,2,25,1,5,1,0,4,0
2012-02-25 02:00:00,99,2012,2,25,2,5,1,0,4,0
2012-02-25 03:00:00,107,2012,2,25,3,5,1,0,4,0
2012-02-25 04:00:00,114,2012,2,25,4,5,1,0,4,0
2012-02-25 05:00:00,124,2012,2,25,5,5,1,0,4,0
2012-02-25 06:00:00,133,2012,2,25,6,5,1,0,4,0
2012-02-25 07:00:00,146,2012,2,25,7,5,1,0,4,1
2012-02-25 08:00:00,159,2012,2,25,8,5,1,0,4,0
2012-02-25 09:00:00,178,2012,2,25,9,5,1,1,4,0
2012-02-25 10:00:00,186,2012,2,25,10,5,1,1,4,0
2012-02-25 11:00:00,198,2012,2,25,11,5,1,1,4,0
2012-02-25 12:00:00,212,2012,2,25,12,5,1,1,4,1
2012-02-25 13:00:00,223,2012,2,25,13,5,1,1,4,0
2012-02-25 14:00:00,227,2012,2,25,14,5,1,1,4,0
2012-02-25 15:00:00,241,2012,2,25,15,5,1,1,4,0
2012-02-25 16:00:00,253,2012,2,25,16,5,1,1,4,0
2012-02-25 17:00:00,258,2012,2,25,17,5,1,1,4,0
2012-02-25 18:00:00,274,2012,2,25,18,5,1,1,4,0
2012-02-25 19:00:00,262,2012,2,25,19,5,1,0,4,0
2012-02-25 20:00:00,274,2012,2,25,20,5,1,0,4,1
2012-02-25 21:00:00,280,2012,2,25,21,5,1,0,4,0
2012-02-25 22:00:00,292,2012,2,25,22,5,1,0,4,0
2012-02-25 23:00:00,307,2012,2,25,23,5,1,0,4,0
2012-02-26 00:00:00,77,2012,2,26,0,6,1,0,4,0
2012-02-26 01:00:00,83,2012,2,26,1,6,1,0,4,0
2012-02-26 02:00:00,91,2012,2,26,2,6,1,0,4,0
2012-02-26 03:00:00,107,2012,2,26,3,6,1,0,4,0
2012-02-26 04:00:00,117,2012,2,26,4,6,1,0,4,0
2012-02-26 05:00:00,129,2012,2,26,5,6,1,0,4,0
2012-02-26 06:00:00,133,2012,2,26,6,6,1,0,4,1
2012-02-26 07:00:00,142,2012,2,26,7,6,1,0,4,0
2012-02-26 08:00:00,151,2012,2,26,8,6,1,0,4,0
2012-02-26 09:00:00,183,2012,2,26,9,6,1,1,4,0
2012-02-26 10:00:00,185,2012,2,26,10,6,1,1,4,0
2012-02-26 11:00:00,201,2012,2,26,11,6,1,1,4,0
2012-02-26 12:00:00,209,2012,2,26,12,6,1,1,4,0
2012-02-26 13:00:00,222,2012,2,26,13,6,1,1,4,0
2012-02-26 14:00:00,228,2012,2,26,14,6,1,1,4,0
2012-02-26 15:00:00,241,2012,2,26,15,6,1,1,4,0
2012-02-26 16:00:00,249,2012,2,26,16,6,1,1,4,0
2012-02-26 17:00:00,259,2012,2,26,17,6,1,1,4,0
2012-02-26 18:00:00,273,2012,2,26,18,6,1,1,4,0
2012-02-26 19:00:00,268,2012,2,26,19,6,1,0,4,0
2012-02-26 20:00:00,278,2012,2,26,20,6,1,0,4,0
2012-02-26 21:00:00,285,2012,2,26,21,6,1,0,4,0
2012-02-26 22:00:00,295,2012,2,26,22,6,1,0,4,0
2012-02-26 23:00:00,304,2012,2,26,23,6,1,0,4,0
2012-02-27 00:00:00,58,2012,2,27,0,0,0,0,4,0
2012-02-27 01:00:00,69,2012,2,27,1,0,0,0,4,0
